brand_name,company_name,industry_name,kmeans_cluster,hierarchical_cluster,dbscan_cluster,segment_label,initial_greenwashing_level,scope12_total,revenues,country_of_origin,electric_vehicles_percent,major_sustainability_award_last5y
Schroeder,Agropur Dairy Cooperative,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,446281,8200,United States,1,0
Schwan's,CJ Cheiljedang Corporation,Processed Foods,0,0,1,CL-01,0.0,429374,30000,United States,1,0
Schwartz,TreeHouse Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,326429,3297,United States,1,0
Schweppes,Keurig,Non-Alcoholic Beverages,0,0,-1,CL-01,0.0,323508,12683,United States,1,0
Sclafani,B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Scrub Free,"Church & Dwight Co., Inc.",Household & Personal Products,0,0,1,CL-01,0.6,99310,5190,United States,1,0
Scrubbing Bubbles,"S. C. Johnson & Son, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,11000,United States,1,0
Seaboard,Seaboard Corporation,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,9229,United States,1,0
Seaboard Energy,Seaboard Corporation,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,9229,United States,1,0
Seagram’s,Coca-Cola Company,Non-Alcoholic Beverages,0,0,3,CL-01,0.6,1371418,43000,United States,1,0
Sealord,Nissui,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,6000,United States,1,0
Sealtest,Agropur Dairy Cooperative,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,446281,8200,United States,1,0
SeaPak,Rich Products Corporation,Processed Foods,0,0,1,CL-01,1.0,0,4000,United States,1,0
SeasonedCRISP Delivery,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
SeasonedCRISP Fries,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Seattle's Best Coffee,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Seattle’s Best Coffee,Starbucks,Restaurants,0,0,6,CL-01,0.0,687761,29460,United States,1,0
Secret,Procter & Gamble Company,Household & Personal Products,0,0,1,CL-01,0.0,2315748,80187,United States,1,0
Sedanos Supermarkets,Sedano's Supermarkets,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,500,United States,1,0
Seedlings,Young Living Essential Oils LC,Household & Personal Products,0,0,1,CL-01,1.0,0,2200,United States,1,0
Seeds of Change,"Mars, Incorporated",Processed Foods,0,0,1,CL-01,1.0,0,40000,United States,1,0
Seeing Possibilities In Potoatoes,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
Select Recipe,AAK AB,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,4260,United States,1,0
Select Recipe,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Selection,Metro (Canada),Food Retailers & Distributors,0,0,3,CL-01,0.0,286075,31770,United States,1,0
Sello Rojo,Ebro Foods,Processed Foods,0,0,1,CL-01,0.0,274152,2897,United States,1,0
Sementes Agroceres,Bayer,Biotechnology & Pharmaceuticals,1,0,4,CL-01,1.0,0,51558,United States,1,0
Seminis,Bayer,Biotechnology & Pharmaceuticals,1,0,4,CL-01,1.0,0,51558,United States,1,0
Seneca,Seneca Foods Corporation,Processed Foods,0,0,1,CL-01,1.0,0,1385,United States,1,0
SeneGence,"SeneGence International, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,1000,United States,1,0
SeneSun,"SeneGence International, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,1000,United States,1,0
Señora Verda,Save-A-Lot Corp.,Food Retailers & Distributors,0,0,3,CL-01,0.0,61558,4700,United States,1,0
Sensible Portions,Hain Celestial Group Inc.,Processed Foods,0,0,1,CL-01,0.0,43621,2054,United States,1,0
Serenade,Bayer,Biotechnology & Pharmaceuticals,1,0,4,CL-01,1.0,0,51558,United States,1,0
Seri-Aji,Ajinomoto,Processed Foods,0,0,1,CL-01,1.0,0,969,United States,1,0
Seto Udon,Zensho,Restaurants,0,0,6,CL-01,1.0,0,6580,United States,1,0
Seven Farms,Bozzuto's Inc,Processed Foods,0,0,1,CL-01,1.0,0,3100,United States,1,0
Seven Point,JBS USA,"Meat, Poultry & Dairy",0,0,2,CL-01,0.0,5558685,374900,United States,1,0
Severino,Blue Apron,E-commerce,1,0,-1,CL-01,0.0,124000,470,United States,1,0
Shade & Shore,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
ShadowSense,"SeneGence International, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,1000,United States,1,0
Shady Brook Farms turkey,Cargill Incorporated,Food Retailers & Distributors,0,0,-1,CL-01,0.0,10706567,165000,United States,1,0
Shahir,Premium Brands Holdings Corp.,Processed Foods,0,0,1,CL-01,0.0,81984,6300,United States,1,0
Shake N Bake,Kraft Heinz,Processed Foods,0,0,1,CL-01,0.0,959333,26042,United States,1,0
Sheba,"Mars, Incorporated",Processed Foods,0,0,1,CL-01,1.0,0,40000,United States,1,0
Sheboygan Sausage,Premium Brands Holdings Corp.,Processed Foods,0,0,1,CL-01,0.0,81984,6300,United States,1,0
Sheetz,Sheetz Inc.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,7200,United States,1,0
Sheffield Cellars,"E. & J. Gallo Winery, Inc.",Alcoholic Beverages,0,0,3,CL-01,1.0,0,5200,United States,1,0
Shell Fuel & Covenience,Houchens Industries Inc.,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,1.0,0,3500,United States,1,0
Shiny Meadow,Mengniu Dairy,"Meat, Poultry, & Dairy",0,0,1,CL-01,1.0,0,13420,United States,1,0
Shiro Kin,JBS USA,"Meat, Poultry & Dairy",0,0,2,CL-01,0.0,5558685,374900,United States,1,0
Shock Top,Anheuser-Busch InBev,Alcoholic Beverages,0,0,3,CL-01,0.0,3680000,57800,United States,1,0
Shoppers Drug Mart,Loblaw Cos. Ltd.,Food Retailers & Distributors,0,0,3,CL-01,0.6,1114352,56500,United States,1,0
Shoppers Value,United Natural Foods Inc.,Food Retailers & Distributors,0,0,3,CL-01,0.0,563588,27000,United States,1,0
Shoppers Value,Schnuck Markets Inc.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,3200,United States,1,0
ShopRite,Village Supermarket,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,2170,United States,1,0
Shopsy’s,Maple Leaf Foods Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,272955,3560,United States,1,0
Short Cuts,Perdue Farms Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,8000,United States,1,0
ShortCuts,K-VA-T Food Stores Inc. (Food City),Food Retailers & Distributors,0,0,3,CL-01,1.0,0,2500,United States,1,0
Shout,"S. C. Johnson & Son, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,11000,United States,1,0
Showcase Premium Ground Beef,JBS USA,"Meat, Poultry & Dairy",0,0,2,CL-01,0.0,5558685,374900,United States,1,0
"Shreddies Post Holdings, Inc.","Post Holdings, Inc.",Processed Foods,0,0,1,CL-01,0.0,621000,6227,United States,1,0
Shweetz Bakery,Sheetz Inc.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,7200,United States,1,0
Sicao Chocolate,Barry Callebaut,Processed Foods,0,0,1,CL-01,1.0,0,9453,United States,1,0
Sidari's,"Reser's Fine Foods, Inc.",Processed Foods,0,0,1,CL-01,1.0,0,1300,United States,1,0
Sidewinders Fries,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Sierra Mist,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Signature Cafe,Albertsons Cos.,Food Retailers & Distributors,0,0,3,CL-01,0.0,3900165,79930,United States,1,0
Signature Reserve,Albertsons Cos.,Food Retailers & Distributors,0,0,3,CL-01,0.0,3900165,79930,United States,1,0
Signature Select,Albertsons Cos.,Food Retailers & Distributors,0,0,3,CL-01,0.0,3900165,79930,United States,1,0
Silk,Danone S.A.,Processed Foods,0,0,1,CL-01,0.0,942000,29144,United States,1,0
Simonsberg,Parmalat S.p.A.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,6045,United States,1,0
Simple Goodness,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Simple Joys,Amazon,E-commerce,1,0,-1,CL-01,0.0,17060000,513980,United States,1,0
Simple Truth,Kroger Co.,Food Retailers & Distributors,0,0,3,CL-01,0.0,4894705,42639,United States,1,0
Simply,Coca-Cola Company,Non-Alcoholic Beverages,0,0,3,CL-01,0.6,1371418,43000,United States,1,0
Simply Asia,McCormick & Company,Processed Foods,0,0,1,CL-01,0.0,96615,6318,United States,1,0
Simply Done,"Topco Associates, LLC",Processed Foods,0,0,1,CL-01,1.0,0,3500,United States,1,0
Simply Gold,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Simply Nature,Aldi U.S.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,121100,United States,1,0
Simply Potatoes,"Post Holdings, Inc.",Processed Foods,0,0,1,CL-01,0.0,621000,6227,United States,1,0
Simply Right,Walmart,Multiline and Specialty Retailers & Distributors,0,0,-1,CL-01,0.0,14620902,611300,United States,1,0
Simply Saline,"Church & Dwight Co., Inc.",Household & Personal Products,0,0,1,CL-01,0.6,99310,5190,United States,1,0
Simply Smart,HP Hood LLC,Processed Foods,0,0,1,CL-01,1.0,0,2700,United States,1,0
Simply Smart Organics,Perdue Farms Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,8000,United States,1,0
Simply Spiked,Molson Coors Beverage Company,Alcoholic Beverages,0,0,3,CL-01,0.0,872621,10280,United States,1,0
Sinatra Select,Brown-Forman Corp.,Alcoholic Beverages,0,0,3,CL-01,0.6,162388,3933,United States,1,0
Sinful Colors,"Revlon, Inc.",Household & Personal Products,0,0,1,CL-01,1.0,0,2079,United States,1,0
Sister Schubert's Bantam Bagels,Lancaster Colony Corporation,Processed Foods,0,0,1,CL-01,1.0,0,1467,United States,1,0
Sivanto,Bayer,Biotechnology & Pharmaceuticals,1,0,4,CL-01,1.0,0,51558,United States,1,0
SK Food Group,Premium Brands Holdings Corp.,Processed Foods,0,0,1,CL-01,0.0,81984,6300,United States,1,0
SK II,Procter & Gamble Company,Household & Personal Products,0,0,1,CL-01,0.0,2315748,80187,United States,1,0
Skidoo,"Diversey Holdings, Ltd.",Chemicals,1,0,5,CL-01,0.0,24832,2619,United States,1,0
Skim Plus,Grupo Lala,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,585405,3158,United States,1,0
Skincredibles,J.R. Simplot Company,Processed Foods,0,0,1,CL-01,1.0,0,6000,United States,1,0
Skinny Cow Brand,Nestle,Processed Foods,0,0,1,CL-01,0.0,3470000,105520,United States,1,0
Skinny Girl (food),B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Skinny Girl (spirits),Suntory Holdings Limited,Alcoholic Beverages,0,0,3,CL-01,0.6,843000,20200,United States,1,0
Skinny Pop,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Skippy,Hormel Foods Corp.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,657906,11386,United States,1,0
Skittles,"Mars, Incorporated",Processed Foods,0,0,1,CL-01,1.0,0,40000,United States,1,0
SKKN,Coty Inc.,Household & Personal Products,0,0,1,CL-01,0.0,10353,5304,United States,1,0
Skor,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Skylark Meats,Premium Brands Holdings Corp.,Processed Foods,0,0,1,CL-01,0.0,81984,6300,United States,1,0
Slane,Brown-Forman Corp.,Alcoholic Beverages,0,0,3,CL-01,0.6,162388,3933,United States,1,0
Slice,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Slim Jim,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
Slim-Fast,Unilever PLC,Household & Personal Products,0,0,1,CL-01,0.0,730000,59388,United States,1,0
Slique,Young Living Essential Oils LC,Household & Personal Products,0,0,1,CL-01,1.0,0,2200,United States,1,0
Slurpee,7-Eleven Inc.,Food Retailers & Distributors,0,0,3,CL-01,0.0,2685885,86830,United States,1,0
Slush Puppie,J&J Snack Foods Corp.,Processed Foods,0,0,1,CL-01,1.0,0,1145,United States,1,0
Smart & Final,Grupo Comercial Chedraui,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,234100,41952,United States,1,0
Smart and Simple,Dollar General,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1987999,34220,United States,1,0
Smart Balance,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
Smart Ones,Kraft Heinz,Processed Foods,0,0,1,CL-01,0.0,959333,26042,United States,1,0
Smart Puffs,B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Smart Start,Kellogg,Processed Foods,0,0,1,CL-01,0.0,909000,14181,United States,1,0
Smartfood,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Smartly,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
SmartStax,Bayer,Biotechnology & Pharmaceuticals,1,0,4,CL-01,1.0,0,51558,United States,1,0
Smashbox,Estée Lauder Companies Inc.,Household & Personal Products,0,0,1,CL-01,0.6,30800,17737,United States,1,0
Smith & Hawken,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
Smith's,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Smithfield Foods,"Smithfield Foods, Inc.","Meat, Poultry & Dairy",0,0,1,CL-01,0.0,3944258,19100,United States,1,0
Smith’s Food and Drug,Kroger Co.,Food Retailers & Distributors,0,0,3,CL-01,0.0,4894705,42639,United States,1,0
Smooth+,"Rodan & Fields, LLC",Household & Personal Products,0,0,1,CL-01,0.0,336,600,United States,1,0
Smucker's,J. M. Smucker Company,Processed Foods,0,0,1,CL-01,0.0,208640,7999,United States,1,0
Snack Factory Pretzel Crisps,Campbell Soup Company,Processed Foods,0,0,1,CL-01,0.0,672061,7635,United States,1,0
Snack Pack,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
SnackBarz,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Snacksters,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Snackwell's,B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Snapple,Keurig,Non-Alcoholic Beverages,0,0,3,CL-01,0.0,323508,12683,United States,1,0
Snelle Jelle,Lotus Bakeries,Processed Foods,0,0,1,CL-01,1.0,0,1116,United States,1,0
Snickers,"Mars, Incorporated",Processed Foods,0,0,1,CL-01,1.0,0,40000,United States,1,0
SnoBalls,"Hostess Brands, Inc.",Processed Foods,0,0,1,CL-01,1.0,0,1142,United States,1,0
Snocaps,Ferrero Group,Processed Foods,0,0,1,CL-01,0.6,547505,12700,United States,1,0
Snyder of Berlin,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
Snyder's of Hanover,Campbell Soup Company,Processed Foods,0,0,1,CL-01,0.0,672061,7635,United States,1,0
So Cheezy,Save-A-Lot Corp.,Food Retailers & Distributors,0,0,3,CL-01,0.0,61558,4700,United States,1,0
So Delicious,Danone S.A.,Processed Foods,0,0,1,CL-01,0.0,942000,29144,United States,1,0
Soap and Glory,"Walgreens Boots Alliance, Inc.",Drug Retailers,1,0,-1,CL-01,0.0,1500000,132509,United States,1,0
SoBe,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Sobeys,Empire Company Ltd. (Sobeys),Food Retailers & Distributors,0,0,3,CL-01,0.0,632820,22860,United States,1,0
Softsoap,Colgate-Palmolive Co.,Household & Personal Products,0,0,1,CL-01,0.0,421100,17421,United States,1,0
Soiree,Hy-Vee Food Stores Inc.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,12000,United States,1,0
Sol Cerveza,Molson Coors Beverage Company,Alcoholic Beverages,0,0,3,CL-01,0.0,872621,10280,United States,1,0
Sole,Parmalat S.p.A.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,6045,United States,1,0
Solero,Unilever PLC,Household & Personal Products,0,0,1,CL-01,0.0,730000,59388,United States,1,0
Solimo,Amazon,E-commerce,1,0,-1,CL-01,0.0,17060000,513980,United States,1,0
Sonia Kashuk,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
Sonoma-Cutrer,Brown-Forman Corp.,Alcoholic Beverages,0,0,3,CL-01,0.6,162388,3933,United States,1,0
Soothe,"Rodan & Fields, LLC",Household & Personal Products,0,0,1,CL-01,0.0,336,600,United States,1,0
Soriana,Soriana,Food Retailers & Distributors,0,0,3,CL-01,0.0,937508,157000,United States,1,0
Sorrento,Parmalat S.p.A.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,6045,United States,1,0
SOS,Ebro Foods,Processed Foods,0,0,1,CL-01,0.0,274152,2897,United States,1,0
Soup & Go,Ajinomoto,Processed Foods,0,0,1,CL-01,1.0,0,969,United States,1,0
Sour Dudes,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Sour Patch Kids,"Mondelez International, Inc.",Processed Foods,0,0,1,CL-01,0.0,1185000,28720,United States,1,0
Southeastern Grocers,Southeastern Grocers LLC,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,10500,United States,1,0
Southern Belle,"Prairie Farms Dairy, Inc.","Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,3600,United States,1,0
Southern Comfort EggNog,HP Hood LLC,Processed Foods,0,0,1,CL-01,1.0,0,2700,United States,1,0
Southern Style,"John B. Sanfilippo & Son, Inc.",Processed Foods,0,0,1,CL-01,1.0,0,858,United States,1,0
Sovos Brands,"Sovos Brands, Inc.",Processed Foods,0,0,1,CL-01,1.0,0,719,United States,1,0
SOWN,SunOpta Inc.,Processed Foods,0,0,1,CL-01,0.0,62683,813,United States,1,0
Soy Dream,Hain Celestial Group Inc.,Processed Foods,0,0,1,CL-01,0.0,43621,2054,United States,1,0
Spaghettios,Campbell Soup Company,Processed Foods,0,0,1,CL-01,0.0,672061,7635,United States,1,0
Spam,Hormel Foods Corp.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,657906,11386,United States,1,0
SpartanNash,SpartanNash Co.,Food Retailers & Distributors,0,0,3,CL-01,0.0,393217,9600,United States,1,0
Special Crisp,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Special Dark,Hershey Company,Processed Foods,0,0,1,CL-01,0.0,247850,8971,United States,1,0
Special K,Kellogg,Processed Foods,0,0,1,CL-01,0.0,909000,14181,United States,1,0
Special K Red Berries,Kellogg,Processed Foods,0,0,1,CL-01,0.0,909000,14181,United States,1,0
Special Recipe,Hormel Foods Corp.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,657906,11386,United States,1,0
Specially Selected,Aldi U.S.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,121100,United States,1,0
Specialty Health Network by Shoppers,Loblaw Cos. Ltd.,Food Retailers & Distributors,0,0,3,CL-01,0.6,1114352,56500,United States,1,0
Spectrum,Hain Celestial Group Inc.,Processed Foods,0,0,1,CL-01,0.0,43621,2054,United States,1,0
Spectrum Essentials,Hain Celestial Group Inc.,Processed Foods,0,0,1,CL-01,0.0,43621,2054,United States,1,0
Speed Stick,Colgate-Palmolive Co.,Household & Personal Products,0,0,1,CL-01,0.0,421100,17421,United States,1,0
Speedway,7-Eleven Inc.,Food Retailers & Distributors,0,0,3,CL-01,0.0,2685885,86830,United States,1,0
Spice Islands,B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Spinbrush,"Church & Dwight Co., Inc.",Household & Personal Products,0,0,1,CL-01,0.6,99310,5190,United States,1,0
Spitfire,"Diversey Holdings, Ltd.",Chemicals,1,0,5,CL-01,0.0,24832,2619,United States,1,0
Sport Shake,"Dairy Farmers of America, Inc.","Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,19300,United States,1,0
Spot Farms,Perdue Farms Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,8000,United States,1,0
Spotless,"Rodan & Fields, LLC",Household & Personal Products,0,0,1,CL-01,0.0,336,600,United States,1,0
Spotted Zebra,Amazon,E-commerce,1,0,-1,CL-01,0.0,17060000,513980,United States,1,0
Spring Corssing Cattle Co,JBS USA,"Meat, Poultry & Dairy",0,0,2,CL-01,0.0,5558685,374900,United States,1,0
Spring Creek,JBS USA,"Meat, Poultry & Dairy",0,0,2,CL-01,0.0,5558685,374900,United States,1,0
Spring Market,Brookshire Grocery Co.,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,2700,United States,1,0
Spring Tree,B&G Foods Inc.,Processed Foods,0,0,1,CL-01,0.0,86441,2056,United States,1,0
Spring Valley,Kirin,Alcoholic Beverages,0,0,3,CL-01,1.0,0,14990,United States,1,0
Springfield,United Natural Foods Inc.,Food Retailers & Distributors,0,0,3,CL-01,0.0,563588,27000,United States,1,0
Sprint,EG Group,Food Retailers & Distributors,0,0,3,CL-01,0.0,356723,26510,United States,1,0
Sprite,Coca-Cola Company,Non-Alcoholic Beverages,0,0,3,CL-01,0.6,1371418,43000,United States,1,0
Spritz,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
Sprouts Farmers Market,Sprouts Farmers Market,Food Retailers & Distributors,0,0,3,CL-01,0.0,266866,6099,United States,1,0
Squirrel Brand,"John B. Sanfilippo & Son, Inc.",Processed Foods,0,0,1,CL-01,1.0,0,858,United States,1,0
Squirt,Keurig,Non-Alcoholic Beverages,0,0,3,CL-01,0.0,323508,12683,United States,1,0
St. Joe Pork,Seaboard Corporation,"Meat, Poultry & Dairy",0,0,1,CL-01,1.0,0,9229,United States,1,0
Stacy's,"PepsiCo, Inc.",Non-Alcoholic Beverages,0,0,3,CL-01,0.0,4231588,86392,United States,1,0
Star Ranch,Tyson Foods Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,5760000,53282,United States,1,0
Starborough,"E. & J. Gallo Winery, Inc.",Alcoholic Beverages,0,0,3,CL-01,1.0,0,5200,United States,1,0
Starbucks Coffee,Starbucks,Restaurants,0,0,-1,CL-01,0.0,687761,29460,United States,1,0
Starburst,"Mars, Incorporated",Processed Foods,0,0,1,CL-01,1.0,0,40000,United States,1,0
Staropramen,Molson Coors Beverage Company,Alcoholic Beverages,0,0,3,CL-01,0.0,872621,10280,United States,1,0
Stars Above,Target,Multiline and Specialty Retailers & Distributors,0,0,3,CL-01,0.0,1671179,109120,United States,1,0
State Fair,Tyson Foods Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,5760000,53282,United States,1,0
State Street Poultry,Save-A-Lot Corp.,Food Retailers & Distributors,0,0,3,CL-01,0.0,61558,4700,United States,1,0
Stater Bros Market,Stater Bros. Markets,Food Retailers & Distributors,0,0,3,CL-01,1.0,0,4200,United States,1,0
Stayfree,Johnson & Johnson,Biotechnology & Pharmaceuticals,1,0,4,CL-01,0.0,442880,93775,United States,1,0
Steak Eze,Tyson Foods Inc.,"Meat, Poultry & Dairy",0,0,1,CL-01,0.0,5760000,53282,United States,1,0
Stealth Fries,Conagra Brands Inc.,Processed Foods,0,0,1,CL-01,0.0,802107,11500,United States,1,0
